sale_date,atc_category,medicine_name,sales_amount
2024-06-19,Antibiotics,Amoxicillin,1896.7
2024-06-19,Analgesics,Aspirin,1473.1
2024-06-20,Cardiovascular,Losartan,1455.51
2024-06-20,Antibiotics,Azithromycin,1645.74
2024-06-20,Analgesics,Aspirin,886.61
2024-06-21,Cardiovascular,Atorvastatin,1966.91
2024-06-21,Antibiotics,Amoxicillin,2010.92
2024-06-21,Analgesics,Ibuprofen,2079.89
2024-06-22,Cardiovascular,Amlodipine,1548.98
2024-06-22,Antibiotics,Ciprofloxacin,2215.36
2024-06-22,Analgesics,Aspirin,1582.22
2024-06-23,Cardiovascular,Atorvastatin,1689.19
2024-06-23,Antibiotics,Azithromycin,773.84
2024-06-23,Analgesics,Ibuprofen,609.59
2024-06-24,Cardiovascular,Atorvastatin,1068.22
2024-06-24,Antibiotics,Ciprofloxacin,865.98
2024-06-24,Analgesics,Aspirin,1083.23
2024-06-25,Cardiovascular,Amlodipine,1501.02
2024-06-25,Antibiotics,Azithromycin,1772.33
2024-06-25,Analgesics,Ibuprofen,1007.69
2024-06-26,Cardiovascular,Amlodipine,663.87
2024-06-26,Antibiotics,Amoxicillin,2449.58
2024-06-26,Analgesics,Aspirin,1148.95
2024-06-27,Cardiovascular,Atorvastatin,2209.51
2024-06-27,Antibiotics,Azithromycin,2223.24
2024-06-27,Analgesics,Paracetamol,2205.99
2024-06-28,Cardiovascular,Atorvastatin,1972.09
2024-06-28,Antibiotics,Amoxicillin,1363.61
2024-06-28,Analgesics,Paracetamol,914.54
2024-06-29,Cardiovascular,Amlodipine,849.5
2024-06-29,Antibiotics,Ciprofloxacin,1335.79
2024-06-29,Analgesics,Ibuprofen,510.39
2024-06-30,Cardiovascular,Amlodipine,2396.11
2024-06-30,Antibiotics,Ciprofloxacin,620.42
2024-06-30,Analgesics,Paracetamol,634.09
2024-07-01,Cardiovascular,Amlodipine,2278.41
2024-07-01,Antibiotics,Azithromycin,1689.91
2024-07-01,Analgesics,Ibuprofen,877.16
2024-07-02,Cardiovascular,Losartan,780.29
2024-07-02,Antibiotics,Amoxicillin,1336.41
2024-07-02,Analgesics,Paracetamol,1737.52
2024-07-03,Cardiovascular,Atorvastatin,1245.6
2024-07-03,Antibiotics,Azithromycin,1203.13
2024-07-03,Analgesics,Paracetamol,974.32
2024-07-04,Cardiovascular,Amlodipine,2471.39
2024-07-04,Antibiotics,Azithromycin,2094.44
2024-07-04,Analgesics,Paracetamol,1457.81
2024-07-05,Cardiovascular,Losartan,613.34
2024-07-05,Antibiotics,Ciprofloxacin,642.24
2024-07-05,Analgesics,Paracetamol,1677.75
2024-07-06,Cardiovascular,Amlodipine,1491.43
2024-07-06,Antibiotics,Azithromycin,2227.35
2024-07-06,Analgesics,Ibuprofen,735.04
2024-07-07,Cardiovascular,Amlodipine,2226.33
2024-07-07,Antibiotics,Azithromycin,1591.44
2024-07-07,Analgesics,Ibuprofen,1158.63
2024-07-08,Cardiovascular,Amlodipine,665.12
2024-07-08,Antibiotics,Ciprofloxacin,2140.71
2024-07-08,Analgesics,Paracetamol,641.86
2024-07-09,Cardiovascular,Amlodipine,2475.57
2024-07-09,Antibiotics,Ciprofloxacin,2192.3
2024-07-09,Analgesics,Aspirin,1222.18
2024-07-10,Cardiovascular,Amlodipine,2165.02
2024-07-10,Antibiotics,Ciprofloxacin,723.84
2024-07-10,Analgesics,Ibuprofen,926.93
2024-07-11,Cardiovascular,Atorvastatin,1094.64
2024-07-11,Antibiotics,Azithromycin,853.33
2024-07-11,Analgesics,Aspirin,1151.93
2024-07-12,Cardiovascular,Atorvastatin,1423.95
2024-07-12,Antibiotics,Azithromycin,2039.84
2024-07-12,Analgesics,Aspirin,2304.77
2024-07-13,Cardiovascular,Losartan,1435.19
2024-07-13,Antibiotics,Ciprofloxacin,1764.93
2024-07-13,Analgesics,Paracetamol,1882.35
2024-07-14,Cardiovascular,Losartan,1971.96
2024-07-14,Antibiotics,Azithromycin,1678.99
2024-07-14,Analgesics,Ibuprofen,1432.36
2024-07-15,Cardiovascular,Losartan,835.93
2024-07-15,Antibiotics,Azithromycin,2231.74
2024-07-15,Analgesics,Paracetamol,1755.46
2024-07-16,Cardiovascular,Losartan,2277.87
2024-07-16,Antibiotics,Azithromycin,1408.86
2024-07-16,Analgesics,Aspirin,1142.31
2024-07-17,Cardiovascular,Losartan,1557.95
2024-07-17,Antibiotics,Ciprofloxacin,610.14
2024-07-17,Analgesics,Paracetamol,1472.74
2024-07-18,Cardiovascular,Losartan,1106.89
2024-07-18,Antibiotics,Ciprofloxacin,1334.72
2024-07-18,Analgesics,Aspirin,1023.79
2024-07-19,Cardiovascular,Amlodipine,2460.0
2024-07-19,Antibiotics,Amoxicillin,1843.12
2024-07-19,Analgesics,Paracetamol,1045.03
2024-07-20,Cardiovascular,Losartan,2413.72
2024-07-20,Antibiotics,Amoxicillin,1580.05
2024-07-20,Analgesics,Aspirin,1214.74
2024-07-21,Cardiovascular,Amlodipine,2146.34
2024-07-21,Antibiotics,Amoxicillin,2454.27
2024-07-21,Analgesics,Aspirin,2274.08
2024-07-22,Cardiovascular,Atorvastatin,1674.67
2024-07-22,Antibiotics,Amoxicillin,1582.54
2024-07-22,Analgesics,Ibuprofen,604.72
2024-07-23,Cardiovascular,Amlodipine,2155.99
2024-07-23,Antibiotics,Azithromycin,1569.93
2024-07-23,Analgesics,Paracetamol,2359.94
2024-07-24,Cardiovascular,Losartan,2241.79
2024-07-24,Antibiotics,Azithromycin,2157.08
2024-07-24,Analgesics,Aspirin,1856.68
2024-07-25,Cardiovascular,Losartan,1184.0
2024-07-25,Antibiotics,Amoxicillin,1777.27
2024-07-25,Analgesics,Ibuprofen,2080.28
2024-07-26,Cardiovascular,Atorvastatin,1200.39
2024-07-26,Antibiotics,Ciprofloxacin,1049.12
2024-07-26,Analgesics,Paracetamol,656.99
2024-07-27,Cardiovascular,Atorvastatin,2400.7
2024-07-27,Antibiotics,Amoxicillin,1502.78
2024-07-27,Analgesics,Aspirin,1374.59
2024-07-28,Cardiovascular,Atorvastatin,1902.52
2024-07-28,Antibiotics,Ciprofloxacin,637.1
2024-07-28,Analgesics,Ibuprofen,1041.73
2024-07-29,Cardiovascular,Amlodipine,851.15
2024-07-29,Antibiotics,Ciprofloxacin,898.46
2024-07-29,Analgesics,Ibuprofen,1451.39
2024-07-30,Cardiovascular,Atorvastatin,2180.39
2024-07-30,Antibiotics,Ciprofloxacin,1274.64
2024-07-30,Analgesics,Ibuprofen,603.61
2024-07-31,Cardiovascular,Losartan,598.76
2024-07-31,Antibiotics,Azithromycin,1287.28
2024-07-31,Analgesics,Ibuprofen,1965.37
2024-08-01,Cardiovascular,Amlodipine,1702.94
2024-08-01,Antibiotics,Amoxicillin,2388.8
2024-08-01,Analgesics,Aspirin,2432.49
2024-08-02,Cardiovascular,Amlodipine,2171.46
2024-08-02,Antibiotics,Amoxicillin,2024.41
2024-08-02,Analgesics,Paracetamol,2150.29
2024-08-03,Cardiovascular,Losartan,1391.64
2024-08-03,Antibiotics,Ciprofloxacin,1002.11
2024-08-03,Analgesics,Paracetamol,1660.91
2024-08-04,Cardiovascular,Atorvastatin,894.55
2024-08-04,Antibiotics,Azithromycin,2490.77
2024-08-04,Analgesics,Aspirin,845.59
2024-08-05,Cardiovascular,Amlodipine,1518.74
2024-08-05,Antibiotics,Azithromycin,1176.77
2024-08-05,Analgesics,Paracetamol,1493.65
2024-08-06,Cardiovascular,Losartan,2456.41
2024-08-06,Antibiotics,Ciprofloxacin,2313.5
2024-08-06,Analgesics,Ibuprofen,1253.3
2024-08-07,Cardiovascular,Amlodipine,1945.18
2024-08-07,Antibiotics,Ciprofloxacin,1761.33
2024-08-07,Analgesics,Aspirin,650.56
2024-08-08,Cardiovascular,Amlodipine,1425.57
2024-08-08,Antibiotics,Azithromycin,1066.92
2024-08-08,Analgesics,Ibuprofen,2018.87
2024-08-09,Cardiovascular,Losartan,1329.64
2024-08-09,Antibiotics,Ciprofloxacin,1781.05
2024-08-09,Analgesics,Ibuprofen,733.25
2024-08-10,Cardiovascular,Atorvastatin,1597.18
2024-08-10,Antibiotics,Ciprofloxacin,2436.1
2024-08-10,Analgesics,Aspirin,565.59
2024-08-11,Cardiovascular,Losartan,997.66
2024-08-11,Antibiotics,Amoxicillin,1491.91
2024-08-11,Analgesics,Ibuprofen,1541.87
2024-08-12,Cardiovascular,Atorvastatin,2263.51
2024-08-12,Antibiotics,Amoxicillin,1993.31
2024-08-12,Analgesics,Ibuprofen,832.72
2024-08-13,Cardiovascular,Amlodipine,771.29
2024-08-13,Antibiotics,Amoxicillin,1617.91
2024-08-13,Analgesics,Aspirin,654.41
2024-08-14,Cardiovascular,Atorvastatin,1620.01
2024-08-14,Antibiotics,Ciprofloxacin,2428.0
2024-08-14,Analgesics,Aspirin,504.75
2024-08-15,Cardiovascular,Amlodipine,1511.62
2024-08-15,Antibiotics,Amoxicillin,1211.46
2024-08-15,Analgesics,Ibuprofen,1719.98
2024-08-16,Cardiovascular,Losartan,1536.45
2024-08-16,Antibiotics,Ciprofloxacin,1917.28
2024-08-16,Analgesics,Aspirin,800.01
2024-08-17,Cardiovascular,Atorvastatin,2304.81
2024-08-17,Antibiotics,Azithromycin,535.09
2024-08-17,Analgesics,Aspirin,741.57
2024-08-18,Cardiovascular,Amlodipine,1787.57
2024-08-18,Antibiotics,Amoxicillin,2157.63
2024-08-18,Analgesics,Aspirin,722.05
2024-08-19,Cardiovascular,Amlodipine,1998.55
2024-08-19,Antibiotics,Azithromycin,2049.58
2024-08-19,Analgesics,Aspirin,1654.24
2024-08-20,Cardiovascular,Losartan,2264.46
2024-08-20,Antibiotics,Azithromycin,2221.12
2024-08-20,Analgesics,Ibuprofen,1024.33
2024-08-21,Cardiovascular,Losartan,1617.74
2024-08-21,Antibiotics,Ciprofloxacin,831.88
2024-08-21,Analgesics,Paracetamol,2047.26
2024-08-22,Cardiovascular,Atorvastatin,1522.09
2024-08-22,Antibiotics,Azithromycin,1842.69
2024-08-22,Analgesics,Ibuprofen,1651.52
2024-08-23,Cardiovascular,Losartan,1509.55
2024-08-23,Antibiotics,Amoxicillin,2359.1
2024-08-23,Analgesics,Ibuprofen,1041.95
2024-08-24,Cardiovascular,Atorvastatin,1623.07
2024-08-24,Antibiotics,Ciprofloxacin,914.1
2024-08-24,Analgesics,Ibuprofen,1761.88
2024-08-25,Cardiovascular,Atorvastatin,500.86
2024-08-25,Antibiotics,Amoxicillin,1618.94
2024-08-25,Analgesics,Ibuprofen,2432.59
2024-08-26,Cardiovascular,Losartan,2340.13
2024-08-26,Antibiotics,Amoxicillin,1705.23
2024-08-26,Analgesics,Paracetamol,2018.96
2024-08-27,Cardiovascular,Atorvastatin,2439.19
2024-08-27,Antibiotics,Ciprofloxacin,2003.4
2024-08-27,Analgesics,Ibuprofen,1886.83
2024-08-28,Cardiovascular,Amlodipine,1242.03
2024-08-28,Antibiotics,Azithromycin,1250.99
2024-08-28,Analgesics,Aspirin,1403.75
2024-08-29,Cardiovascular,Losartan,741.55
2024-08-29,Antibiotics,Ciprofloxacin,2246.24
2024-08-29,Analgesics,Ibuprofen,923.73
2024-08-30,Cardiovascular,Amlodipine,2467.21
2024-08-30,Antibiotics,Azithromycin,1122.48
2024-08-30,Analgesics,Paracetamol,519.86
2024-08-31,Cardiovascular,Losartan,2394.88
2024-08-31,Antibiotics,Azithromycin,596.16
2024-08-31,Analgesics,Aspirin,1516.15
2024-09-01,Cardiovascular,Atorvastatin,1131.29
2024-09-01,Antibiotics,Azithromycin,658.41
2024-09-01,Analgesics,Ibuprofen,2155.75
2024-09-02,Cardiovascular,Losartan,1496.06
2024-09-02,Antibiotics,Ciprofloxacin,1217.67
2024-09-02,Analgesics,Ibuprofen,1968.08
2024-09-03,Cardiovascular,Atorvastatin,767.08
2024-09-03,Antibiotics,Amoxicillin,2334.75
2024-09-03,Analgesics,Ibuprofen,977.76
2024-09-04,Cardiovascular,Losartan,2216.94
2024-09-04,Antibiotics,Ciprofloxacin,731.89
2024-09-04,Analgesics,Paracetamol,782.57
2024-09-05,Cardiovascular,Losartan,704.81
2024-09-05,Antibiotics,Ciprofloxacin,2120.91
2024-09-05,Analgesics,Aspirin,1856.25
2024-09-06,Cardiovascular,Atorvastatin,729.72
2024-09-06,Antibiotics,Azithromycin,2367.5
2024-09-06,Analgesics,Aspirin,1843.83
2024-09-07,Cardiovascular,Losartan,1936.97
2024-09-07,Antibiotics,Azithromycin,1696.62
2024-09-07,Analgesics,Ibuprofen,602.22
2024-09-08,Cardiovascular,Losartan,910.59
2024-09-08,Antibiotics,Azithromycin,1342.04
2024-09-08,Analgesics,Ibuprofen,790.16
2024-09-09,Cardiovascular,Atorvastatin,1959.4
2024-09-09,Antibiotics,Amoxicillin,1660.37
2024-09-09,Analgesics,Ibuprofen,1917.37
2024-09-10,Cardiovascular,Amlodipine,678.96
2024-09-10,Antibiotics,Amoxicillin,554.63
2024-09-10,Analgesics,Ibuprofen,759.75
2024-09-11,Cardiovascular,Amlodipine,2469.0
2024-09-11,Antibiotics,Amoxicillin,599.17
2024-09-11,Analgesics,Ibuprofen,1143.51
2024-09-12,Cardiovascular,Atorvastatin,1087.54
2024-09-12,Antibiotics,Amoxicillin,1872.34
2024-09-12,Analgesics,Aspirin,2117.67
2024-09-13,Cardiovascular,Losartan,1333.55
2024-09-13,Antibiotics,Amoxicillin,2197.07
2024-09-13,Analgesics,Aspirin,1562.16
2024-09-14,Cardiovascular,Losartan,2442.24
2024-09-14,Antibiotics,Amoxicillin,1560.76
2024-09-14,Analgesics,Aspirin,2472.84
2024-09-15,Cardiovascular,Losartan,725.32
2024-09-15,Antibiotics,Amoxicillin,873.39
2024-09-15,Analgesics,Ibuprofen,1685.59
2024-09-16,Cardiovascular,Losartan,1705.73
2024-09-16,Antibiotics,Azithromycin,2190.86
2024-09-16,Analgesics,Ibuprofen,1003.43
2024-09-17,Cardiovascular,Amlodipine,1644.48
2024-09-17,Antibiotics,Azithromycin,618.16
2024-09-17,Analgesics,Paracetamol,1597.68
2024-09-18,Cardiovascular,Atorvastatin,763.17
2024-09-18,Antibiotics,Amoxicillin,1016.28
2024-09-18,Analgesics,Aspirin,559.44
2024-09-19,Cardiovascular,Amlodipine,957.84
2024-09-19,Antibiotics,Ciprofloxacin,1196.78
2024-09-19,Analgesics,Aspirin,921.01
2024-09-20,Cardiovascular,Amlodipine,812.72
2024-09-20,Antibiotics,Azithromycin,1694.83
2024-09-20,Analgesics,Aspirin,1794.93
2024-09-21,Cardiovascular,Atorvastatin,1644.6
2024-09-21,Antibiotics,Ciprofloxacin,2095.75
2024-09-21,Analgesics,Aspirin,986.95
2024-09-22,Cardiovascular,Atorvastatin,2336.05
2024-09-22,Antibiotics,Amoxicillin,904.55
2024-09-22,Analgesics,Paracetamol,2399.12
2024-09-23,Cardiovascular,Losartan,1227.0
2024-09-23,Antibiotics,Azithromycin,1530.45
2024-09-23,Analgesics,Paracetamol,1880.03
2024-09-24,Cardiovascular,Losartan,756.34
2024-09-24,Antibiotics,Azithromycin,2060.61
2024-09-24,Analgesics,Ibuprofen,627.96
2024-09-25,Cardiovascular,Amlodipine,628.73
2024-09-25,Antibiotics,Amoxicillin,896.82
2024-09-25,Analgesics,Paracetamol,2009.61
2024-09-26,Cardiovascular,Atorvastatin,657.44
2024-09-26,Antibiotics,Amoxicillin,1837.32
2024-09-26,Analgesics,Ibuprofen,2057.01
2024-09-27,Cardiovascular,Atorvastatin,1384.1
2024-09-27,Antibiotics,Amoxicillin,1806.65
2024-09-27,Analgesics,Ibuprofen,940.49
2024-09-28,Cardiovascular,Amlodipine,2312.34
2024-09-28,Antibiotics,Ciprofloxacin,1101.15
2024-09-28,Analgesics,Aspirin,1601.65
2024-09-29,Cardiovascular,Losartan,2225.35
2024-09-29,Antibiotics,Ciprofloxacin,1168.4
2024-09-29,Analgesics,Ibuprofen,2134.2
2024-09-30,Cardiovascular,Losartan,2065.46
2024-09-30,Antibiotics,Ciprofloxacin,648.91
2024-09-30,Analgesics,Ibuprofen,1141.04
2024-10-01,Cardiovascular,Atorvastatin,859.37
2024-10-01,Antibiotics,Ciprofloxacin,779.11
2024-10-01,Analgesics,Ibuprofen,1861.48
2024-10-02,Cardiovascular,Losartan,541.06
2024-10-02,Antibiotics,Azithromycin,1729.94
2024-10-02,Analgesics,Paracetamol,2200.21
2024-10-03,Cardiovascular,Losartan,1278.97
2024-10-03,Antibiotics,Ciprofloxacin,666.42
2024-10-03,Analgesics,Paracetamol,2168.45
2024-10-04,Cardiovascular,Amlodipine,1949.09
2024-10-04,Antibiotics,Azithromycin,1796.83
2024-10-04,Analgesics,Ibuprofen,2499.9
2024-10-05,Cardiovascular,Atorvastatin,2412.39
2024-10-05,Antibiotics,Azithromycin,1463.34
2024-10-05,Analgesics,Paracetamol,1025.1
2024-10-06,Cardiovascular,Atorvastatin,1979.81
2024-10-06,Antibiotics,Azithromycin,1052.47
2024-10-06,Analgesics,Ibuprofen,2463.45
2024-10-07,Cardiovascular,Atorvastatin,1965.79
2024-10-07,Antibiotics,Amoxicillin,1105.83
2024-10-07,Analgesics,Ibuprofen,2078.74
2024-10-08,Cardiovascular,Atorvastatin,2392.1
2024-10-08,Antibiotics,Azithromycin,2033.83
2024-10-08,Analgesics,Aspirin,2292.46
2024-10-09,Cardiovascular,Amlodipine,1491.61
2024-10-09,Antibiotics,Azithromycin,2017.05
2024-10-09,Analgesics,Paracetamol,2095.87
2024-10-10,Cardiovascular,Losartan,2473.6
2024-10-10,Antibiotics,Amoxicillin,1621.28
2024-10-10,Analgesics,Aspirin,2399.82
2024-10-11,Cardiovascular,Atorvastatin,1147.09
2024-10-11,Antibiotics,Azithromycin,1354.95
2024-10-11,Analgesics,Paracetamol,1037.84
2024-10-12,Cardiovascular,Atorvastatin,2439.45
2024-10-12,Antibiotics,Azithromycin,667.82
2024-10-12,Analgesics,Ibuprofen,1245.42
2024-10-13,Cardiovascular,Amlodipine,1630.25
2024-10-13,Antibiotics,Azithromycin,1268.99
2024-10-13,Analgesics,Ibuprofen,1179.17
2024-10-14,Cardiovascular,Amlodipine,1426.63
2024-10-14,Antibiotics,Amoxicillin,1763.65
2024-10-14,Analgesics,Ibuprofen,1909.16
2024-10-15,Cardiovascular,Losartan,1915.83
2024-10-15,Antibiotics,Amoxicillin,1549.02
2024-10-15,Analgesics,Ibuprofen,1221.58
2024-10-16,Cardiovascular,Atorvastatin,2153.16
2024-10-16,Antibiotics,Amoxicillin,1031.58
2024-10-16,Analgesics,Paracetamol,1535.44
2024-10-17,Cardiovascular,Amlodipine,2241.6
2024-10-17,Antibiotics,Azithromycin,738.21
2024-10-17,Analgesics,Paracetamol,682.0
2024-10-18,Cardiovascular,Losartan,2091.87
2024-10-18,Antibiotics,Ciprofloxacin,1303.79
2024-10-18,Analgesics,Paracetamol,686.95
2024-10-19,Cardiovascular,Amlodipine,1260.9
2024-10-19,Antibiotics,Amoxicillin,1737.01
2024-10-19,Analgesics,Aspirin,1444.48
2024-10-20,Cardiovascular,Losartan,1475.45
2024-10-20,Antibiotics,Azithromycin,2348.66
2024-10-20,Analgesics,Paracetamol,674.17
2024-10-21,Cardiovascular,Amlodipine,1432.26
2024-10-21,Antibiotics,Ciprofloxacin,1166.16
2024-10-21,Analgesics,Aspirin,1616.21
2024-10-22,Cardiovascular,Atorvastatin,572.37
2024-10-22,Antibiotics,Ciprofloxacin,1418.67
2024-10-22,Analgesics,Paracetamol,670.03
2024-10-23,Cardiovascular,Losartan,2076.28
2024-10-23,Antibiotics,Amoxicillin,1672.69
2024-10-23,Analgesics,Paracetamol,1805.04
2024-10-24,Cardiovascular,Amlodipine,1038.14
2024-10-24,Antibiotics,Ciprofloxacin,739.58
2024-10-24,Analgesics,Aspirin,1768.27
2024-10-25,Cardiovascular,Losartan,2273.1
2024-10-25,Antibiotics,Azithromycin,540.56
2024-10-25,Analgesics,Paracetamol,2371.59
2024-10-26,Cardiovascular,Losartan,945.31
2024-10-26,Antibiotics,Ciprofloxacin,1786.11
2024-10-26,Analgesics,Ibuprofen,978.74
2024-10-27,Cardiovascular,Amlodipine,2171.33
2024-10-27,Antibiotics,Amoxicillin,1952.06
2024-10-27,Analgesics,Ibuprofen,1889.02
2024-10-28,Cardiovascular,Amlodipine,978.15
2024-10-28,Antibiotics,Amoxicillin,2284.12
2024-10-28,Analgesics,Aspirin,2010.15
2024-10-29,Cardiovascular,Losartan,1292.62
2024-10-29,Antibiotics,Amoxicillin,1414.36
2024-10-29,Analgesics,Paracetamol,1711.12
2024-10-30,Cardiovascular,Atorvastatin,1250.86
2024-10-30,Antibiotics,Amoxicillin,987.82
2024-10-30,Analgesics,Paracetamol,865.7
2024-10-31,Cardiovascular,Atorvastatin,2046.67
2024-10-31,Antibiotics,Azithromycin,1983.52
2024-10-31,Analgesics,Paracetamol,1382.84
2024-11-01,Cardiovascular,Amlodipine,2252.23
2024-11-01,Antibiotics,Azithromycin,1082.89
2024-11-01,Analgesics,Aspirin,2122.35
2024-11-02,Cardiovascular,Amlodipine,2389.11
2024-11-02,Antibiotics,Azithromycin,1871.41
2024-11-02,Analgesics,Ibuprofen,1082.89
2024-11-03,Cardiovascular,Losartan,1366.23
2024-11-03,Antibiotics,Ciprofloxacin,510.39
2024-11-03,Analgesics,Paracetamol,1804.82
2024-11-04,Cardiovascular,Losartan,2236.88
2024-11-04,Antibiotics,Amoxicillin,721.66
2024-11-04,Analgesics,Paracetamol,1852.28
2024-11-05,Cardiovascular,Amlodipine,1863.13
2024-11-05,Antibiotics,Azithromycin,2342.86
2024-11-05,Analgesics,Paracetamol,2163.64
2024-11-06,Cardiovascular,Losartan,1155.64
2024-11-06,Antibiotics,Ciprofloxacin,2170.85
2024-11-06,Analgesics,Ibuprofen,1750.46
2024-11-07,Cardiovascular,Atorvastatin,1777.33
2024-11-07,Antibiotics,Azithromycin,1616.81
2024-11-07,Analgesics,Aspirin,2287.39
2024-11-08,Cardiovascular,Losartan,1039.18
2024-11-08,Antibiotics,Amoxicillin,1345.33
2024-11-08,Analgesics,Aspirin,1784.58
2024-11-09,Cardiovascular,Amlodipine,1912.52
2024-11-09,Antibiotics,Amoxicillin,2198.21
2024-11-09,Analgesics,Aspirin,759.16
2024-11-10,Cardiovascular,Losartan,1932.96
2024-11-10,Antibiotics,Amoxicillin,2247.46
2024-11-10,Analgesics,Aspirin,978.37
2024-11-11,Cardiovascular,Amlodipine,2283.31
2024-11-11,Antibiotics,Amoxicillin,887.7
2024-11-11,Analgesics,Paracetamol,1318.01
2024-11-12,Cardiovascular,Losartan,2259.92
2024-11-12,Antibiotics,Ciprofloxacin,2264.57
2024-11-12,Analgesics,Ibuprofen,1300.55
2024-11-13,Cardiovascular,Atorvastatin,1339.92
2024-11-13,Antibiotics,Ciprofloxacin,1703.89
2024-11-13,Analgesics,Aspirin,538.01
2024-11-14,Cardiovascular,Atorvastatin,2075.27
2024-11-14,Antibiotics,Amoxicillin,1725.1
2024-11-14,Analgesics,Paracetamol,611.15
2024-11-15,Cardiovascular,Losartan,1802.36
2024-11-15,Antibiotics,Azithromycin,1389.52
2024-11-15,Analgesics,Aspirin,1128.54
2024-11-16,Cardiovascular,Atorvastatin,746.05
2024-11-16,Antibiotics,Amoxicillin,2152.1
2024-11-16,Analgesics,Ibuprofen,1815.71
2024-11-17,Cardiovascular,Amlodipine,1737.82
2024-11-17,Antibiotics,Amoxicillin,2323.29
2024-11-17,Analgesics,Aspirin,1472.45
2024-11-18,Cardiovascular,Atorvastatin,704.28
2024-11-18,Antibiotics,Azithromycin,1310.22
2024-11-18,Analgesics,Ibuprofen,1996.23
2024-11-19,Cardiovascular,Atorvastatin,558.72
2024-11-19,Antibiotics,Amoxicillin,700.61
2024-11-19,Analgesics,Aspirin,504.52
2024-11-20,Cardiovascular,Losartan,1501.12
2024-11-20,Antibiotics,Ciprofloxacin,1571.43
2024-11-20,Analgesics,Ibuprofen,1872.93
2024-11-21,Cardiovascular,Atorvastatin,1037.74
2024-11-21,Antibiotics,Ciprofloxacin,1964.36
2024-11-21,Analgesics,Paracetamol,945.2
2024-11-22,Cardiovascular,Amlodipine,2348.48
2024-11-22,Antibiotics,Amoxicillin,790.99
2024-11-22,Analgesics,Ibuprofen,1932.67
2024-11-23,Cardiovascular,Losartan,1467.92
2024-11-23,Antibiotics,Amoxicillin,1825.52
2024-11-23,Analgesics,Ibuprofen,732.45
2024-11-24,Cardiovascular,Atorvastatin,2228.17
2024-11-24,Antibiotics,Azithromycin,1932.07
2024-11-24,Analgesics,Paracetamol,1342.24
2024-11-25,Cardiovascular,Amlodipine,1560.9
2024-11-25,Antibiotics,Ciprofloxacin,1653.65
2024-11-25,Analgesics,Ibuprofen,1740.88
2024-11-26,Cardiovascular,Losartan,2140.61
2024-11-26,Antibiotics,Ciprofloxacin,926.26
2024-11-26,Analgesics,Ibuprofen,1541.73
2024-11-27,Cardiovascular,Atorvastatin,2449.67
2024-11-27,Antibiotics,Ciprofloxacin,826.75
2024-11-27,Analgesics,Paracetamol,1959.37
2024-11-28,Cardiovascular,Losartan,1816.09
2024-11-28,Antibiotics,Ciprofloxacin,661.27
2024-11-28,Analgesics,Paracetamol,1101.04
2024-11-29,Cardiovascular,Atorvastatin,1708.1
2024-11-29,Antibiotics,Amoxicillin,2201.49
2024-11-29,Analgesics,Paracetamol,880.31
2024-11-30,Cardiovascular,Losartan,609.96
2024-11-30,Antibiotics,Amoxicillin,1037.47
2024-11-30,Analgesics,Ibuprofen,858.1
2024-12-01,Cardiovascular,Losartan,1998.91
2024-12-01,Antibiotics,Azithromycin,629.79
2024-12-01,Analgesics,Aspirin,1442.89
2024-12-02,Cardiovascular,Atorvastatin,663.32
2024-12-02,Antibiotics,Amoxicillin,2131.4
2024-12-02,Analgesics,Paracetamol,1170.77
2024-12-03,Cardiovascular,Atorvastatin,1596.1
2024-12-03,Antibiotics,Amoxicillin,1569.49
2024-12-03,Analgesics,Paracetamol,2150.77
2024-12-04,Cardiovascular,Atorvastatin,1446.52
2024-12-04,Antibiotics,Amoxicillin,1759.74
2024-12-04,Analgesics,Ibuprofen,1068.47
2024-12-05,Cardiovascular,Atorvastatin,1524.05
2024-12-05,Antibiotics,Azithromycin,1562.51
2024-12-05,Analgesics,Ibuprofen,2325.82
2024-12-06,Cardiovascular,Atorvastatin,2031.22
2024-12-06,Antibiotics,Amoxicillin,1546.17
2024-12-06,Analgesics,Aspirin,1953.72
2024-12-07,Cardiovascular,Losartan,812.12
2024-12-07,Antibiotics,Amoxicillin,1549.08
2024-12-07,Analgesics,Paracetamol,2302.1
2024-12-08,Cardiovascular,Losartan,2147.26
2024-12-08,Antibiotics,Azithromycin,1054.13
2024-12-08,Analgesics,Paracetamol,1678.27
2024-12-09,Cardiovascular,Losartan,832.39
2024-12-09,Antibiotics,Azithromycin,1734.24
2024-12-09,Analgesics,Aspirin,2111.27
2024-12-10,Cardiovascular,Atorvastatin,1765.28
2024-12-10,Antibiotics,Azithromycin,2168.34
2024-12-10,Analgesics,Paracetamol,1382.54
2024-12-11,Cardiovascular,Atorvastatin,761.83
2024-12-11,Antibiotics,Ciprofloxacin,1645.45
2024-12-11,Analgesics,Paracetamol,979.6
2024-12-12,Cardiovascular,Losartan,2384.07
2024-12-12,Antibiotics,Azithromycin,1175.68
2024-12-12,Analgesics,Aspirin,572.02
2024-12-13,Cardiovascular,Atorvastatin,1450.92
2024-12-13,Antibiotics,Ciprofloxacin,614.34
2024-12-13,Analgesics,Paracetamol,1886.51
2024-12-14,Cardiovascular,Atorvastatin,2417.99
2024-12-14,Antibiotics,Azithromycin,1596.0
2024-12-14,Analgesics,Aspirin,762.41
